JobID,WelderName,BusinessTool,ProductType,MaterialType,RodDiameter(mm),Thickness(mm),WeldLength(cm),ProductionTime(min),WeldStrength(%),HeatInput(J/cm),DefectCount,PenetrationDepth(mm),WireUsed(kg),WeldingMethod,LaborCost(₹),MaterialCost(₹),TransportCost(₹),OverheadCost(₹),TotalCost(₹),Quantity,UnitPrice(₹),QA_Status,ReworkNeeded,ProfitMargin(%)
JOB1760,Welder_29,Cutter,Tank Base,Copper,3.6,12.28,,25.0,74.3,282.5,3.0,3.24,1.4,Arc,1543.0,2450.0,234.0,,5158.0,49.0,2505.0,,Yes,25.54
JOB1761,Welder_4,Cutter,,Mild Steel,6.93,,59.7,236.0,89.9,457.6,4.0,7.47,0.77,Gas,805.0,4820.0,624.0,1936.0,8185.0,23.0,6842.0,Pass,Yes,21.14
JOB1762,Welder_7,Compressor,Pipe Joint,Mild Steel,7.94,14.85,92.5,,82.0,299.1,4.0,6.43,4.83,Arc,218.0,2281.0,103.0,1938.0,4540.0,33.0,9441.0,Fail,No,
JOB1763,Welder_9,Compressor,Machinery Part,Aluminium,7.9,7.15,16.6,160.0,92.7,436.7,1.0,9.25,2.97,Arc,839.0,1977.0,277.0,997.0,4090.0,,6320.0,Pending,No,16.8
JOB1764,Welder_24,Grinder,Tank Base,Copper,6.17,13.64,104.1,254.0,98.4,420.5,2.0,1.45,4.08,Laser,1566.0,3530.0,845.0,331.0,6272.0,46.0,9727.0,Fail,Yes,22.92
JOB1765,Welder_23,Welder,Auto Component,Titanium,2.55,11.57,140.2,279.0,,264.2,4.0,2.4,0.7,Gas,1817.0,4486.0,358.0,1816.0,8477.0,47.0,7443.0,Pending,,26.91
JOB1766,Welder_15,Grinder,,Stainless Steel,4.97,,88.5,88.0,84.2,192.0,3.0,8.1,3.05,Arc,1989.0,606.0,751.0,365.0,3711.0,29.0,4549.0,Pending,No,11.81
JOB1767,Welder_23,Compressor,Pipe Joint,Aluminium,9.37,3.56,23.3,298.0,79.7,262.4,1.0,4.23,2.29,MIG,1956.0,3168.0,164.0,1502.0,6790.0,31.0,7952.0,Fail,No,13.55
JOB1768,Welder_21,Compressor,Pipe Joint,Mild Steel,6.68,,89.3,162.0,61.6,430.5,4.0,2.07,3.97,TIG,1566.0,1664.0,,1078.0,5202.0,1.0,9649.0,Pass,Yes,28.27
JOB1769,Welder_12,Lathe,Tank Base,,6.31,,116.1,286.0,99.4,191.1,2.0,9.97,0.67,TIG,296.0,1657.0,462.0,1766.0,4181.0,34.0,3738.0,Fail,No,19.46
JOB1770,Welder_7,Compressor,Tank Base,Aluminium,4.15,18.45,63.9,288.0,75.3,309.8,1.0,8.09,2.31,Laser,1275.0,,917.0,1215.0,6153.0,18.0,4369.0,Pass,No,9.47
JOB1771,Welder_1,Lathe,Pipe Joint,Aluminium,4.95,13.35,132.6,66.0,66.1,,2.0,4.68,4.1,Gas,374.0,1166.0,816.0,848.0,3204.0,18.0,5135.0,Pass,,21.59
JOB1772,Welder_26,Welder,Auto Component,Aluminium,9.16,2.97,99.1,195.0,86.7,241.4,2.0,8.41,2.85,Gas,1561.0,2626.0,116.0,500.0,4803.0,,8983.0,Fail,No,29.77
JOB1773,Welder_15,Grinder,Machinery Part,Stainless Steel,7.33,8.64,135.4,102.0,71.4,356.9,2.0,,2.98,TIG,1917.0,3441.0,299.0,348.0,6005.0,40.0,4411.0,Pending,Yes,25.59
JOB1774,Welder_8,Grinder,,Copper,8.3,14.85,95.4,285.0,83.4,198.3,1.0,8.11,0.94,MIG,1576.0,1011.0,643.0,1086.0,4316.0,,6635.0,Fail,No,23.64
JOB1775,Welder_20,Lathe,Tank Base,Titanium,,15.82,24.0,167.0,83.5,143.7,4.0,8.34,1.1,TIG,1614.0,749.0,311.0,1250.0,3924.0,47.0,5069.0,Pending,Yes,10.2
JOB1776,,Grinder,Machinery Part,Aluminium,7.04,3.25,49.9,284.0,77.8,417.8,0.0,1.76,,TIG,1338.0,1388.0,534.0,562.0,3822.0,42.0,7251.0,Pass,Yes,26.9
JOB1777,Welder_11,Compressor,Pipe Joint,Aluminium,3.99,1.0,34.3,190.0,93.4,139.6,4.0,6.61,3.54,Gas,547.0,1523.0,372.0,,3898.0,30.0,4185.0,Pending,Yes,18.14
JOB1778,Welder_1,Cutter,Pipe Joint,Aluminium,7.64,14.53,136.8,86.0,70.6,208.6,1.0,1.06,4.91,Arc,200.0,1099.0,389.0,643.0,2331.0,4.0,4238.0,Fail,No,27.23
JOB1779,Welder_22,Lathe,Tank Base,Copper,5.42,7.78,115.3,160.0,,442.0,0.0,1.39,3.7,,,3522.0,902.0,1499.0,6185.0,32.0,9452.0,Pending,No,13.25
JOB1780,Welder_28,Grinder,Tank Base,Mild Steel,5.54,,103.1,247.0,81.5,238.6,0.0,9.14,2.72,Gas,1983.0,3030.0,582.0,1714.0,7309.0,,6737.0,Pass,Yes,
JOB1781,Welder_25,Lathe,Tank Base,Mild Steel,7.19,,48.6,298.0,86.5,489.2,0.0,5.75,4.36,TIG,1966.0,3383.0,333.0,310.0,5992.0,,3573.0,Pass,No,16.9
JOB1782,Welder_6,Lathe,Auto Component,Stainless Steel,9.49,11.27,31.7,240.0,91.4,491.9,3.0,7.62,0.97,Arc,425.0,2564.0,507.0,500.0,3996.0,5.0,7853.0,Pending,Yes,11.75
JOB1783,Welder_21,Cutter,Machinery Part,Mild Steel,2.51,17.17,114.7,27.0,75.8,207.3,1.0,8.55,2.52,MIG,622.0,2258.0,793.0,1244.0,4917.0,9.0,1125.0,Pass,Yes,22.88
JOB1784,Welder_26,Compressor,Tank Base,Aluminium,8.6,19.2,73.8,82.0,85.8,116.4,3.0,9.55,1.79,Laser,1242.0,4069.0,245.0,,6781.0,5.0,2306.0,Pass,No,28.93
JOB1785,Welder_24,Lathe,Steel Frame,Aluminium,4.34,11.75,37.7,198.0,66.0,382.0,0.0,8.82,0.97,MIG,230.0,1742.0,661.0,,2935.0,11.0,3101.0,Pending,No,22.27
JOB1786,Welder_22,Grinder,Steel Frame,Aluminium,5.55,10.77,94.4,26.0,97.3,280.4,3.0,5.35,3.94,MIG,1044.0,4829.0,529.0,1537.0,7939.0,35.0,1135.0,Pass,No,27.17
JOB1787,,Welder,,Stainless Steel,2.18,2.62,10.8,28.0,75.3,140.3,3.0,,2.8,TIG,832.0,2795.0,531.0,1107.0,5265.0,27.0,8311.0,Pending,Yes,16.33
JOB1788,Welder_29,Lathe,Machinery Part,Aluminium,4.41,11.43,52.3,228.0,89.2,383.0,,2.39,3.01,TIG,223.0,2425.0,714.0,,4992.0,4.0,2459.0,,Yes,24.29
JOB1789,Welder_2,Lathe,Tank Base,Mild Steel,6.02,8.22,72.9,129.0,60.8,,2.0,4.6,2.35,Laser,1036.0,2562.0,644.0,1867.0,6109.0,10.0,5231.0,Pass,No,26.08
JOB1790,Welder_17,Cutter,Steel Frame,Copper,2.45,12.54,,110.0,68.2,448.1,3.0,4.3,2.57,Laser,1182.0,3895.0,596.0,859.0,6532.0,39.0,8656.0,Pending,Yes,22.77
JOB1791,Welder_18,Compressor,Machinery Part,Copper,5.93,8.39,147.8,,79.5,155.5,3.0,6.04,1.02,Laser,1434.0,940.0,188.0,1650.0,4212.0,33.0,1812.0,Pass,Yes,17.69
JOB1792,Welder_30,Welder,Pipe Joint,Titanium,9.42,5.57,35.3,93.0,,150.9,0.0,6.99,3.53,Gas,360.0,3243.0,510.0,498.0,4611.0,38.0,8900.0,Pass,Yes,20.65
JOB1793,Welder_20,Grinder,Auto Component,Mild Steel,2.84,2.8,23.9,205.0,81.1,170.3,0.0,9.8,2.45,Gas,1478.0,506.0,996.0,1924.0,4904.0,,8568.0,Pass,No,
JOB1794,Welder_20,Welder,Machinery Part,Aluminium,8.12,6.98,34.5,211.0,97.2,484.1,0.0,7.56,4.18,TIG,1794.0,2086.0,952.0,408.0,5240.0,49.0,1870.0,Fail,No,11.33
JOB1795,Welder_2,Grinder,Machinery Part,Copper,5.28,2.84,116.5,20.0,79.4,377.3,4.0,6.79,1.38,,313.0,1325.0,926.0,1614.0,4178.0,24.0,9826.0,Pass,No,25.24
JOB1796,Welder_3,Compressor,Auto Component,Mild Steel,7.24,4.36,66.7,227.0,79.6,420.5,3.0,4.02,1.42,Laser,703.0,4324.0,340.0,407.0,5774.0,39.0,1668.0,Pending,Yes,28.76
JOB1797,Welder_3,Grinder,Machinery Part,Copper,4.08,19.76,87.0,262.0,64.8,259.1,0.0,1.31,3.41,,1895.0,1768.0,877.0,1731.0,6271.0,33.0,2293.0,Pending,No,16.63
JOB1798,Welder_7,Cutter,Pipe Joint,Aluminium,3.28,9.44,8.0,231.0,92.1,234.5,1.0,3.59,4.31,Arc,1154.0,3936.0,322.0,851.0,6263.0,41.0,9460.0,,,22.53
JOB1799,Welder_24,Cutter,Pipe Joint,Copper,3.28,11.11,10.0,89.0,69.9,193.8,4.0,7.92,2.62,Gas,1443.0,3938.0,847.0,1272.0,7500.0,43.0,9673.0,Fail,Yes,23.43
JOB1800,Welder_21,Cutter,Auto Component,Titanium,,17.6,69.6,16.0,96.0,292.3,2.0,2.85,3.77,TIG,556.0,1810.0,764.0,351.0,3481.0,19.0,4390.0,Fail,Yes,21.56
JOB1801,Welder_3,Cutter,Tank Base,Titanium,3.49,19.92,123.4,281.0,96.4,320.7,3.0,7.41,5.0,Gas,368.0,4533.0,567.0,411.0,5879.0,2.0,9294.0,Pending,No,18.68
JOB1802,Welder_12,Welder,Steel Frame,,7.31,12.07,133.4,236.0,97.7,352.7,3.0,6.22,4.96,TIG,1747.0,2127.0,668.0,594.0,5136.0,11.0,6549.0,Pending,Yes,27.04
JOB1803,Welder_4,Compressor,Tank Base,Mild Steel,9.05,16.44,17.6,,80.8,202.8,1.0,2.55,,Laser,1168.0,1536.0,421.0,1903.0,5028.0,35.0,5887.0,Fail,No,16.22
JOB1804,Welder_17,Grinder,Machinery Part,Mild Steel,8.51,7.21,83.1,21.0,87.1,479.5,2.0,3.35,3.83,Laser,441.0,977.0,474.0,1512.0,,17.0,5334.0,Pending,Yes,6.53
JOB1805,Welder_13,Grinder,Steel Frame,Mild Steel,7.48,6.81,137.4,250.0,91.1,167.9,2.0,5.47,1.61,Laser,1598.0,3178.0,211.0,364.0,5351.0,42.0,6684.0,Pass,No,26.11
JOB1806,Welder_29,Cutter,Auto Component,Copper,2.88,8.65,61.3,30.0,65.2,486.3,4.0,4.77,4.25,Arc,338.0,1214.0,626.0,873.0,3051.0,3.0,7750.0,Pass,No,21.85
JOB1807,Welder_22,Cutter,Auto Component,Mild Steel,4.31,13.78,125.3,187.0,84.0,105.9,3.0,8.01,2.32,Arc,296.0,2176.0,511.0,764.0,3747.0,22.0,3235.0,Pending,No,26.23
JOB1808,Welder_18,Lathe,Steel Frame,Aluminium,4.48,13.96,24.4,237.0,61.4,292.5,0.0,7.61,4.83,TIG,346.0,2662.0,368.0,557.0,3933.0,35.0,5983.0,Pass,No,8.46
JOB1809,Welder_16,Compressor,Pipe Joint,Titanium,4.0,6.99,140.6,282.0,79.9,233.3,1.0,6.17,0.87,MIG,1405.0,1008.0,725.0,1969.0,5107.0,21.0,8752.0,Pending,No,5.77
JOB1810,Welder_23,Welder,Steel Frame,Aluminium,6.12,3.53,114.0,297.0,66.2,279.6,1.0,8.4,2.46,Arc,1280.0,881.0,351.0,1303.0,3815.0,,6019.0,Fail,,28.36
,Welder_8,Grinder,Machinery Part,Mild Steel,6.28,13.02,141.5,143.0,67.3,328.3,1.0,6.06,3.0,TIG,1265.0,1680.0,473.0,933.0,4351.0,,9041.0,Pending,No,8.69
JOB1812,Welder_8,Lathe,Pipe Joint,Aluminium,,3.44,103.1,292.0,74.6,274.2,1.0,9.68,2.32,Gas,1065.0,2345.0,753.0,1654.0,5817.0,2.0,3577.0,Fail,No,25.24
JOB1813,Welder_30,Lathe,Auto Component,,,11.99,57.7,162.0,77.3,265.9,0.0,2.96,1.45,Laser,1934.0,4870.0,725.0,1824.0,9353.0,1.0,1675.0,Pass,Yes,25.58
JOB1814,Welder_16,Grinder,Steel Frame,Copper,8.63,14.18,141.0,75.0,84.9,393.1,0.0,7.43,3.17,Laser,742.0,2218.0,549.0,509.0,4018.0,7.0,3439.0,Pass,Yes,22.72
JOB1815,Welder_24,Welder,Tank Base,Aluminium,8.31,14.31,45.0,146.0,63.0,374.4,4.0,4.33,3.9,Laser,891.0,1600.0,901.0,388.0,3780.0,20.0,6587.0,Pass,Yes,8.28
JOB1816,Welder_4,Lathe,Tank Base,Copper,4.46,15.32,53.2,101.0,80.1,433.3,3.0,3.51,3.4,TIG,1225.0,2360.0,968.0,327.0,4880.0,43.0,,Pending,Yes,21.68
JOB1817,Welder_20,Lathe,Machinery Part,Copper,9.31,17.58,106.6,268.0,67.3,200.0,0.0,2.62,1.56,Laser,1511.0,2591.0,636.0,537.0,,6.0,5767.0,Fail,Yes,27.23
JOB1818,Welder_3,Compressor,Tank Base,Stainless Steel,9.62,,116.0,112.0,83.0,343.8,4.0,5.97,3.79,Arc,1361.0,1217.0,467.0,635.0,3680.0,36.0,8004.0,Fail,No,15.64
JOB1819,Welder_9,Welder,Steel Frame,Mild Steel,4.61,14.87,139.8,64.0,85.5,334.1,2.0,2.94,1.66,Gas,1840.0,817.0,921.0,362.0,3940.0,21.0,8728.0,Pass,No,15.34
JOB1820,Welder_15,Lathe,Steel Frame,Titanium,4.84,12.76,34.7,,82.3,247.9,3.0,2.8,1.29,Laser,1735.0,2276.0,354.0,1876.0,,46.0,7609.0,Pass,No,16.07
JOB1821,Welder_1,Welder,Tank Base,Mild Steel,6.05,4.55,120.7,110.0,89.5,294.4,0.0,9.91,3.61,TIG,1103.0,2784.0,562.0,799.0,5248.0,35.0,5934.0,Fail,No,
JOB1822,Welder_17,Grinder,Steel Frame,Titanium,9.53,1.49,112.1,207.0,73.4,225.5,2.0,8.22,4.29,Gas,929.0,1744.0,367.0,1864.0,4904.0,36.0,4648.0,Pending,No,27.3
JOB1823,Welder_23,Cutter,Machinery Part,Mild Steel,9.01,6.41,14.3,235.0,90.6,156.7,4.0,7.73,2.67,Laser,,1833.0,225.0,,4593.0,8.0,8131.0,Pass,Yes,26.73
JOB1824,Welder_5,,Pipe Joint,Copper,2.82,9.42,61.1,246.0,77.3,185.5,0.0,8.15,2.89,MIG,530.0,4169.0,492.0,1792.0,6983.0,4.0,,Pending,Yes,29.95
JOB1825,Welder_3,Compressor,Machinery Part,Aluminium,5.14,12.73,46.0,35.0,79.4,142.2,0.0,9.72,1.86,Laser,816.0,1700.0,861.0,891.0,4268.0,43.0,5099.0,Pass,No,19.63
JOB1826,Welder_3,Grinder,Machinery Part,Aluminium,6.43,17.15,49.2,130.0,85.9,373.2,2.0,6.16,2.73,Arc,603.0,2294.0,898.0,1374.0,5169.0,16.0,2654.0,Pass,Yes,23.78
JOB1827,Welder_4,Welder,Steel Frame,Stainless Steel,6.03,4.73,,191.0,60.7,364.3,0.0,2.98,1.09,Gas,,3201.0,433.0,,5776.0,3.0,7018.0,Pending,Yes,10.07
JOB1828,Welder_23,Grinder,Pipe Joint,Titanium,3.55,3.39,98.2,208.0,86.2,480.2,1.0,,4.8,Arc,1350.0,1954.0,,600.0,4568.0,7.0,2285.0,Pending,No,21.69
JOB1829,Welder_21,Lathe,Steel Frame,Titanium,8.87,19.31,109.1,264.0,84.7,391.9,0.0,,4.1,MIG,1488.0,2433.0,,1413.0,5801.0,2.0,8852.0,Pending,No,21.24
JOB1830,Welder_2,Welder,Auto Component,Titanium,7.42,3.05,146.6,131.0,72.4,120.8,3.0,4.73,3.51,MIG,1935.0,1246.0,654.0,528.0,,1.0,9726.0,Pending,Yes,27.53
JOB1831,Welder_14,Cutter,Steel Frame,Copper,8.7,10.09,59.7,40.0,63.4,453.7,2.0,5.26,2.92,Arc,1987.0,1340.0,777.0,449.0,4553.0,1.0,8046.0,Fail,Yes,25.77
JOB1832,Welder_18,Grinder,Steel Frame,Titanium,8.87,12.13,121.3,294.0,63.6,445.1,3.0,4.7,4.06,Gas,,2995.0,,1461.0,6347.0,38.0,6180.0,Fail,No,28.46
JOB1833,Welder_16,Lathe,Steel Frame,,7.99,11.29,68.0,115.0,96.9,277.3,4.0,,2.73,,425.0,1588.0,991.0,1458.0,4462.0,7.0,2379.0,Pass,Yes,26.72
JOB1834,Welder_10,Compressor,,Copper,5.51,2.63,131.1,233.0,87.6,334.3,3.0,4.09,1.85,MIG,1183.0,1292.0,555.0,1780.0,4810.0,24.0,1645.0,Pass,No,26.72
JOB1835,Welder_29,Welder,Steel Frame,Mild Steel,6.88,2.08,31.2,282.0,65.1,490.4,1.0,9.67,1.22,Laser,1064.0,,787.0,1924.0,5542.0,5.0,9215.0,Pass,Yes,6.59
JOB1836,Welder_29,Grinder,Pipe Joint,Titanium,3.28,3.0,142.4,,74.3,312.9,1.0,9.19,3.41,TIG,1328.0,2050.0,166.0,1817.0,,21.0,6412.0,Fail,Yes,26.15
JOB1837,Welder_4,Grinder,Tank Base,Titanium,7.39,,36.7,265.0,83.7,462.1,3.0,6.67,4.68,MIG,944.0,3190.0,165.0,826.0,5125.0,28.0,5652.0,Pending,No,20.19
JOB1838,Welder_11,Cutter,Auto Component,Mild Steel,3.43,11.34,52.3,33.0,93.4,133.2,4.0,6.22,1.19,Gas,692.0,792.0,694.0,632.0,2810.0,18.0,7834.0,Pass,Yes,14.51
JOB1839,Welder_6,Cutter,Pipe Joint,Titanium,7.55,5.44,114.6,118.0,61.7,176.4,0.0,4.33,1.31,Gas,518.0,4522.0,961.0,1685.0,7686.0,24.0,5451.0,Fail,No,6.41
JOB1840,Welder_8,Compressor,Tank Base,Mild Steel,3.84,13.12,62.1,200.0,69.5,276.3,1.0,1.17,2.45,Laser,1442.0,1904.0,716.0,473.0,,32.0,7103.0,Pass,Yes,21.94
JOB1841,Welder_10,Compressor,Pipe Joint,Copper,,16.58,93.2,34.0,95.6,333.9,3.0,2.15,4.13,Gas,1500.0,2148.0,499.0,,6072.0,45.0,8084.0,Fail,Yes,
JOB1842,Welder_19,Lathe,Pipe Joint,Aluminium,3.32,1.79,69.5,196.0,60.4,426.5,3.0,7.79,,Laser,972.0,3316.0,,1536.0,,33.0,5124.0,,No,16.69
JOB1843,Welder_3,Lathe,Auto Component,Mild Steel,2.02,10.46,112.6,297.0,68.1,495.3,3.0,5.24,1.64,MIG,1564.0,4410.0,985.0,1666.0,8625.0,10.0,,Fail,Yes,22.04
JOB1844,Welder_27,Compressor,Machinery Part,Stainless Steel,7.75,,38.1,125.0,98.4,255.5,0.0,2.35,3.29,MIG,651.0,3418.0,285.0,360.0,4714.0,9.0,3655.0,,No,27.79
JOB1845,Welder_17,Compressor,Machinery Part,Mild Steel,7.86,5.79,13.5,46.0,84.5,119.0,2.0,3.38,2.91,MIG,1592.0,1897.0,383.0,1384.0,5256.0,49.0,9600.0,Pass,No,25.64
JOB1846,Welder_1,Welder,Pipe Joint,Titanium,6.12,6.85,48.5,291.0,70.5,420.5,4.0,9.53,0.77,MIG,1143.0,2193.0,615.0,1118.0,5069.0,33.0,8433.0,Pending,Yes,16.26
JOB1847,Welder_15,Cutter,Steel Frame,Copper,3.29,12.66,73.8,146.0,62.7,341.8,2.0,4.3,0.87,,1047.0,1537.0,749.0,823.0,4156.0,33.0,2314.0,Fail,No,14.69
JOB1848,Welder_17,Lathe,Tank Base,Copper,2.67,18.06,29.4,236.0,61.1,179.4,4.0,9.17,3.39,TIG,1216.0,4352.0,790.0,515.0,6873.0,7.0,6272.0,Pass,No,10.99
JOB1849,Welder_23,Cutter,Steel Frame,Mild Steel,2.15,16.39,56.4,191.0,69.8,297.9,4.0,3.74,2.59,MIG,1697.0,2062.0,336.0,1912.0,6007.0,4.0,,Pass,No,14.31
JOB1850,Welder_10,Cutter,Steel Frame,Aluminium,3.33,,63.0,95.0,95.3,396.9,3.0,5.89,4.87,Gas,1413.0,1612.0,117.0,923.0,4065.0,,5703.0,Fail,Yes,7.78
JOB1851,Welder_1,Compressor,,Stainless Steel,9.13,14.87,13.3,62.0,76.6,408.2,1.0,1.18,3.55,Laser,1083.0,1791.0,914.0,877.0,4665.0,23.0,6131.0,Pending,No,29.28
JOB1852,Welder_29,Welder,Pipe Joint,,3.93,7.93,89.6,244.0,88.8,299.8,3.0,5.7,0.55,Arc,618.0,1661.0,513.0,993.0,3785.0,32.0,2539.0,Fail,No,
JOB1853,Welder_21,Grinder,,Titanium,4.83,13.18,133.2,276.0,96.7,222.1,0.0,6.73,2.66,Laser,1933.0,1529.0,108.0,722.0,,44.0,4433.0,Pending,Yes,8.2
JOB1854,Welder_3,Welder,Pipe Joint,Titanium,2.84,9.86,27.0,296.0,76.3,489.5,4.0,3.11,2.37,Arc,1064.0,4837.0,519.0,1015.0,,16.0,2602.0,Pending,No,13.82
,Welder_19,Welder,Machinery Part,Aluminium,3.78,4.61,91.7,109.0,67.7,365.3,1.0,6.21,0.98,Arc,988.0,4757.0,128.0,1746.0,7619.0,46.0,3704.0,Pass,No,18.68
JOB1856,Welder_11,Cutter,Pipe Joint,Copper,6.15,14.33,101.4,96.0,80.7,263.3,4.0,6.82,4.65,MIG,694.0,3239.0,755.0,,6382.0,10.0,6064.0,Pending,No,18.32
JOB1857,Welder_21,Welder,Machinery Part,Mild Steel,6.86,11.57,65.8,24.0,96.3,212.2,4.0,7.18,4.12,Arc,1262.0,,447.0,1529.0,4716.0,14.0,,Pass,Yes,5.89
JOB1858,Welder_21,Lathe,Machinery Part,Titanium,3.96,7.81,106.7,110.0,92.2,392.4,3.0,7.99,1.54,MIG,361.0,1017.0,,1609.0,3747.0,39.0,2105.0,Fail,Yes,28.77
JOB1859,Welder_8,Cutter,Pipe Joint,Aluminium,2.46,,64.6,174.0,62.6,196.9,1.0,3.8,1.65,,320.0,1282.0,675.0,1428.0,3705.0,36.0,6736.0,Fail,Yes,11.88
JOB1860,Welder_3,Lathe,Auto Component,Copper,5.13,1.4,78.2,38.0,87.7,168.7,1.0,6.11,0.64,Gas,598.0,3331.0,,1053.0,5960.0,34.0,6812.0,Pass,Yes,5.4
JOB1861,,Grinder,Tank Base,Copper,3.87,7.0,6.1,123.0,82.9,311.9,4.0,9.83,1.84,Arc,1485.0,4680.0,549.0,1046.0,7760.0,24.0,3488.0,Pass,Yes,6.91
JOB1862,Welder_3,Cutter,Steel Frame,Copper,3.76,2.08,105.3,116.0,96.3,216.0,1.0,9.08,3.13,Gas,927.0,637.0,479.0,987.0,3030.0,18.0,9808.0,Pending,Yes,19.5
JOB1863,Welder_26,Grinder,Machinery Part,Copper,9.68,15.56,100.9,139.0,64.9,351.6,1.0,9.57,2.39,MIG,760.0,1253.0,798.0,1022.0,3833.0,16.0,3418.0,Pass,No,8.44
JOB1864,Welder_2,Cutter,Tank Base,Copper,6.93,14.34,10.6,93.0,81.4,147.2,3.0,4.48,4.86,Arc,803.0,3453.0,465.0,1866.0,6587.0,41.0,1027.0,Fail,Yes,6.04
JOB1865,Welder_3,Compressor,Auto Component,Titanium,6.46,7.3,58.4,280.0,95.2,362.0,2.0,8.08,0.75,Laser,1352.0,,326.0,1046.0,5679.0,37.0,9207.0,Pass,Yes,14.49
,Welder_9,Welder,Steel Frame,Aluminium,,13.84,147.0,253.0,76.4,213.3,0.0,6.58,3.16,TIG,739.0,3334.0,217.0,541.0,4831.0,41.0,9524.0,Pass,Yes,20.57
JOB1867,Welder_24,,Steel Frame,Copper,5.43,8.52,,223.0,79.3,100.1,2.0,1.74,4.36,TIG,555.0,1079.0,511.0,,3959.0,25.0,,Pass,Yes,7.8
JOB1868,Welder_13,Grinder,,Stainless Steel,6.33,15.37,77.8,175.0,62.8,150.8,1.0,8.42,2.66,Arc,859.0,3755.0,,964.0,6033.0,8.0,5661.0,Pending,No,12.83
JOB1869,Welder_16,Welder,Pipe Joint,,7.57,9.63,136.9,288.0,71.1,473.4,4.0,7.09,0.51,TIG,631.0,3766.0,353.0,1007.0,5757.0,24.0,5549.0,Pass,No,15.44
JOB1870,Welder_20,Cutter,Auto Component,Aluminium,7.62,8.83,109.0,68.0,73.0,446.9,0.0,2.79,1.59,Laser,1288.0,895.0,642.0,1821.0,4646.0,20.0,4953.0,Pending,Yes,
JOB1871,Welder_18,Welder,Machinery Part,Mild Steel,3.37,18.76,89.4,99.0,97.8,193.4,0.0,1.72,1.96,Gas,1441.0,2437.0,772.0,734.0,5384.0,48.0,5261.0,Pending,No,17.65
JOB1872,Welder_26,Lathe,Auto Component,Mild Steel,6.0,5.77,120.7,203.0,71.3,411.3,4.0,8.53,4.85,Laser,762.0,3089.0,826.0,1080.0,5757.0,30.0,9123.0,Pass,Yes,7.13
JOB1873,Welder_20,Welder,Pipe Joint,Mild Steel,5.3,3.29,130.3,132.0,78.4,343.4,0.0,1.71,4.6,TIG,1650.0,3534.0,543.0,783.0,6510.0,,5973.0,Pending,No,6.16
JOB1874,Welder_11,Lathe,Pipe Joint,Stainless Steel,8.96,12.11,71.2,145.0,86.9,,4.0,1.82,4.77,Gas,1016.0,669.0,780.0,1770.0,4235.0,18.0,9436.0,Pass,Yes,
JOB1875,Welder_30,Welder,Machinery Part,Mild Steel,7.05,19.42,73.9,148.0,66.5,249.4,0.0,4.85,4.22,Laser,1297.0,2837.0,180.0,683.0,,4.0,2356.0,Fail,,11.2
JOB1876,Welder_22,Lathe,Pipe Joint,Titanium,6.26,8.18,61.0,238.0,79.5,372.6,2.0,2.21,2.08,MIG,1683.0,3739.0,145.0,1833.0,7400.0,,4467.0,Fail,Yes,7.38
JOB1877,Welder_12,Grinder,Tank Base,Copper,2.92,2.18,145.2,283.0,,125.4,0.0,9.22,4.58,MIG,1648.0,3915.0,148.0,,6180.0,36.0,7964.0,Pending,Yes,15.6
JOB1878,Welder_19,Compressor,Steel Frame,Stainless Steel,6.85,7.45,106.1,59.0,94.7,258.5,3.0,5.23,4.92,Gas,910.0,4068.0,548.0,1320.0,6846.0,6.0,8067.0,Fail,No,27.88
JOB1879,Welder_29,Cutter,Machinery Part,Aluminium,2.94,10.61,17.1,127.0,85.1,485.5,4.0,6.12,2.08,Gas,1415.0,3716.0,909.0,1249.0,7289.0,3.0,2745.0,Pass,Yes,23.1
JOB1880,Welder_11,Welder,Auto Component,Aluminium,4.7,4.08,130.1,211.0,86.8,315.6,0.0,9.35,1.67,Gas,1412.0,3984.0,,1168.0,7070.0,18.0,4879.0,Pending,No,25.39
JOB1881,Welder_11,Compressor,Tank Base,Copper,3.14,13.5,74.7,200.0,65.1,215.2,4.0,5.77,2.96,MIG,211.0,2341.0,979.0,622.0,4153.0,47.0,4777.0,Pass,No,
JOB1882,Welder_5,Cutter,Machinery Part,Stainless Steel,7.54,19.96,15.0,190.0,97.8,148.1,3.0,4.18,1.34,Laser,438.0,4260.0,382.0,1147.0,6227.0,,3115.0,Pending,No,29.32
JOB1883,Welder_19,Cutter,Pipe Joint,Mild Steel,3.65,9.58,84.7,,65.3,381.4,0.0,8.17,0.65,Gas,,3526.0,572.0,1797.0,7711.0,18.0,7257.0,Pending,Yes,24.08
,Welder_11,Lathe,,Mild Steel,5.13,7.74,65.5,84.0,91.0,357.9,0.0,4.99,4.76,MIG,652.0,4465.0,515.0,1555.0,7187.0,23.0,3267.0,Pending,,20.21
JOB1885,Welder_4,Grinder,Pipe Joint,Titanium,9.17,,132.3,290.0,70.6,249.6,3.0,3.87,4.67,Gas,582.0,2101.0,699.0,995.0,4377.0,35.0,3267.0,Pending,No,14.14
JOB1886,Welder_30,Grinder,Pipe Joint,Titanium,3.63,3.19,34.6,30.0,97.3,480.4,3.0,7.51,1.23,Gas,981.0,1646.0,220.0,658.0,3505.0,6.0,8086.0,Fail,No,9.54
